URL,GPE,LOC,NORP,ORG,PERSON,PRODUCT,WORK_OF_ART,url
3499,6.0,,1.0,33.0,2.0,2.0,1.0,www.richlandhospital.com
3500,,,,17.0,4.0,,2.0,www.springhillmemorial.com
3501,29.0,2.0,,54.0,9.0,1.0,4.0,www.stlukescr.org
3502,16.0,5.0,3.0,181.0,24.0,1.0,5.0,www.krmc.org
3503,44.0,2.0,2.0,259.0,39.0,1.0,2.0,vbh.centrahealth.com
3504,5.0,,,25.0,2.0,,,www.cmmc.org
3505,2.0,1.0,,21.0,5.0,2.0,4.0,www.ashleyregional.com
3506,6.0,1.0,,9.0,,1.0,1.0,www.saintlukeshospital.com
3507,4.0,2.0,,23.0,3.0,,1.0,www.gvhospital.org
3508,12.0,2.0,2.0,77.0,5.0,1.0,,www.laurelridgetc.com
3509,2.0,1.0,,36.0,3.0,,3.0,www.stlukessugarland.com
3510,,,,12.0,3.0,,,www.kearnycountyhospital.com
3511,24.0,2.0,1.0,64.0,26.0,,1.0,www.austinmedicalcenter.org
3512,2.0,2.0,,59.0,3.0,,,www.riversidehealth.org
3513,11.0,1.0,54.0,64.0,16.0,2.0,3.0,www.meememorial.com
3514,10.0,4.0,,63.0,7.0,1.0,6.0,www.hside.org
3515,6.0,1.0,,48.0,7.0,5.0,4.0,downstate.edu
3516,18.0,2.0,,107.0,9.0,,,www.rochesterregional.org
3517,10.0,6.0,5.0,84.0,6.0,,2.0,www.amccares.org
3518,5.0,,,26.0,9.0,2.0,4.0,www.vandiestmc.org
3519,6.0,1.0,,44.0,6.0,1.0,,www.jmmdhs.com
3520,12.0,2.0,,24.0,8.0,,1.0,blackrivermedical.com
3521,1.0,,1.0,10.0,6.0,,,www.northridgemc.com
3522,43.0,4.0,1.0,99.0,13.0,1.0,9.0,www.tmfhc.org
3523,17.0,6.0,5.0,233.0,63.0,1.0,10.0,www.carondelet.org
3524,16.0,1.0,1.0,59.0,9.0,2.0,3.0,www.mchky.org
3525,6.0,,,40.0,6.0,1.0,1.0,www.mercynewhampton.com
3526,14.0,1.0,2.0,44.0,21.0,,,pittsburghupmc.selectspecialtyhospitals.com
3527,,,,4.0,1.0,,,www.meridianhs.org
3528,,,,,,,,www.chwchospital.com
3529,1.0,,,12.0,1.0,,1.0,www.riveredgehospital.com
3530,21.0,3.0,2.0,160.0,10.0,1.0,,www.browardhealth.org
3531,6.0,1.0,,14.0,3.0,,,www.sidneyhealth.org
3532,13.0,1.0,,44.0,4.0,,3.0,www.yorkhospital.com
3533,22.0,7.0,6.0,155.0,38.0,5.0,6.0,www.miriamhospital.org
3534,12.0,5.0,1.0,81.0,33.0,,6.0,www.natchezcommunityhospital.com
3535,32.0,1.0,18.0,131.0,14.0,,3.0,www.swedishamerican.org
3536,67.0,6.0,12.0,122.0,32.0,2.0,3.0,www.northstarhs.org
3537,,,,2.0,,,,www.wvhc.org
3538,14.0,3.0,,89.0,15.0,3.0,6.0,www.geocarellc.com
3539,24.0,4.0,,54.0,12.0,,2.0,www.mpmc.org
3540,8.0,,4.0,80.0,33.0,,6.0,www.northernlouisianamedicalcenter.com
3541,3.0,2.0,,5.0,,,,www.atlanticshoreshospital.com
3542,13.0,2.0,6.0,110.0,24.0,,7.0,www.kentuckyonehealth.org
3543,3.0,1.0,1.0,54.0,30.0,,1.0,www.mcehospital.com
3544,15.0,5.0,,79.0,5.0,1.0,1.0,www.shawneemission.org
3545,7.0,2.0,4.0,43.0,8.0,,2.0,www.spectrum-health.org
3546,11.0,2.0,,39.0,11.0,,2.0,www.mmc.org
3547,1.0,,,3.0,1.0,,,www.keefememorialhospital.org
3548,3.0,1.0,,52.0,6.0,,1.0,www.scrmc.com
3549,5.0,,1.0,36.0,4.0,1.0,,www.pardeehospital.org
3550,5.0,2.0,,21.0,2.0,1.0,2.0,www.ricemedicalcenter.net
3551,4.0,,,50.0,2.0,,2.0,www.cchd-wa.org
3552,5.0,1.0,,36.0,5.0,1.0,2.0,www.uthealth.org
3553,13.0,2.0,2.0,62.0,7.0,1.0,3.0,www.nazarethhospital.org
3554,5.0,1.0,2.0,64.0,16.0,,2.0,www.ruskhospital.org
3555,8.0,,,66.0,6.0,,2.0,www.gcmh.com
3556,13.0,4.0,,14.0,1.0,,,www.sh-ok.net
3557,1.0,2.0,,73.0,10.0,,1.0,www.kdhhs.org
3558,64.0,13.0,2.0,108.0,15.0,8.0,7.0,www.fayettehospital.org
3559,4.0,7.0,1.0,71.0,5.0,,4.0,www.ntchospital.org
3560,3.0,1.0,1.0,45.0,3.0,5.0,,www.parkerhospital.org
3561,14.0,2.0,1.0,38.0,6.0,,2.0,www.chsb.org
3562,10.0,1.0,1.0,46.0,12.0,1.0,4.0,www.smgsi.com
3563,5.0,,,14.0,1.0,,,www.scmhospital.org
3564,2.0,,1.0,29.0,4.0,,3.0,www.ruskrehab.com
3565,6.0,2.0,2.0,47.0,24.0,5.0,1.0,www.midwestmedicalcenter.org
3566,13.0,8.0,,67.0,10.0,,11.0,www.stmarysgoodsam.org
3567,8.0,6.0,,65.0,14.0,1.0,4.0,www.threeriversmedicalcenter.com
3568,4.0,,,49.0,8.0,1.0,1.0,www.smmctx.org
3569,12.0,4.0,3.0,391.0,112.0,8.0,53.0,conroeregional.com
3570,6.0,,3.0,60.0,8.0,,,www.umsh.net
3571,2.0,,,16.0,4.0,,,www.jcl.com
3572,11.0,2.0,2.0,96.0,7.0,1.0,4.0,www.thechristhospital.com
3573,21.0,3.0,,14.0,5.0,,1.0,www.obhbr.info
3574,23.0,2.0,,35.0,5.0,1.0,2.0,www.khdallas.com
3575,10.0,,,38.0,4.0,2.0,,www.hamc.com
3576,4.0,2.0,2.0,60.0,9.0,,3.0,www.mimbresmemorial.com
3577,27.0,6.0,,80.0,7.0,1.0,,intermountainhealthcare.org
3578,50.0,3.0,3.0,217.0,81.0,58.0,12.0,www.baptisthealth.net
3579,1.0,,,3.0,,,,www.bethanymethodist.org
3580,12.0,2.0,,40.0,,3.0,,www.porterhospital.org
3581,19.0,1.0,1.0,44.0,12.0,,2.0,www.mercysanjuan.org
3582,20.0,1.0,,39.0,21.0,,1.0,www.saintclares.org
3583,6.0,1.0,11.0,37.0,17.0,,2.0,www.shawanomed.org
3584,7.0,,1.0,150.0,46.0,9.0,12.0,www.carsoncityhospital.com
3585,14.0,3.0,2.0,86.0,3.0,2.0,5.0,www.sahc.org
3586,6.0,1.0,,28.0,3.0,,1.0,www.centralfloridabehavioral.com
3587,7.0,,,29.0,3.0,,7.0,www.unionmemorial.org
3588,19.0,5.0,2.0,176.0,16.0,,15.0,www.daykimball.org
3589,20.0,1.0,1.0,40.0,21.0,,,charleston.selectspecialtyhospitals.com
3590,15.0,3.0,,27.0,10.0,,3.0,www.cottagehealthsystem.org
3591,10.0,,,25.0,7.0,,1.0,www.citizensmemorial.com
3592,14.0,4.0,,44.0,19.0,1.0,3.0,www.cedars-sinai.edu
3593,25.0,3.0,,90.0,16.0,,1.0,www.memorialhospital.org
3594,5.0,1.0,,22.0,11.0,,1.0,www.batemanhospital.org
3595,6.0,2.0,3.0,123.0,13.0,1.0,3.0,www.sheridanhospital.org
3596,11.0,2.0,2.0,164.0,22.0,,16.0,www.northshoremedical.com
3597,4.0,,,6.0,1.0,,1.0,www.pcghospital.com
3598,6.0,,,36.0,1.0,1.0,,www.rivendellofarkansas.com
3599,30.0,2.0,7.0,52.0,28.0,,3.0,www.specialistshospitalshreveport.com
3600,47.0,12.0,,35.0,14.0,2.0,2.0,www.orangecounty.net
3601,38.0,6.0,,72.0,5.0,1.0,8.0,www.smha.org
3602,13.0,,1.0,70.0,9.0,,6.0,www.prestonmemorial.org
3603,5.0,,,27.0,4.0,1.0,4.0,www.rookscountyhealthcenter.com
3604,28.0,3.0,3.0,116.0,55.0,8.0,1.0,www.stonecrestmedical.com
3605,7.0,1.0,,46.0,2.0,,3.0,www.jmhny.org
3606,3.0,,,12.0,5.0,,1.0,www.southlincolnmedical.com
3607,25.0,2.0,2.0,124.0,34.0,,3.0,www.ssrh.net
3608,10.0,3.0,,43.0,8.0,1.0,6.0,www.chadronhospital.com
3609,7.0,1.0,3.0,37.0,3.0,,2.0,www.friendshospital.com
3610,13.0,,,50.0,4.0,5.0,,www.rexhealth.com
3611,3.0,1.0,,28.0,4.0,2.0,,www.oklahomasurgicalhospital.com
3612,10.0,3.0,54.0,114.0,9.0,1.0,5.0,www.bidmc.harvard.edu
3613,1.0,,,3.0,1.0,,,www.doctorsmedicalcenter.org
3614,,1.0,,8.0,1.0,,,www.nphs.com
3615,,,,1.0,,,,www.giffordmed.org
3616,10.0,1.0,1.0,46.0,12.0,1.0,4.0,www.lethealingbegin.com
3617,7.0,,,27.0,5.0,,5.0,www.mysumnermedical.com
3618,12.0,3.0,,49.0,5.0,,2.0,www.health-first.org
3619,,,,,,,,www.bmcuptown.com
3620,2.0,1.0,1.0,19.0,1.0,,3.0,www.thebridgeway.com
3621,5.0,,,8.0,3.0,1.0,,www.firststreethospital.com
3622,121.0,6.0,65.0,226.0,132.0,9.0,10.0,www.yvmc.org
3623,2.0,,,15.0,1.0,1.0,,www.prowersmedical.com
3624,2.0,,,4.0,8.0,1.0,1.0,www.christusstjohn.org
3625,4.0,1.0,,12.0,3.0,1.0,1.0,www.fcmc.us.com
3626,19.0,3.0,1.0,79.0,31.0,,5.0,www.specialcarehospital.net
3627,2.0,,,58.0,20.0,1.0,,www.mhealth.org
3628,8.0,2.0,1.0,52.0,5.0,1.0,,www.psychinstitute.com
3629,10.0,2.0,2.0,69.0,1.0,4.0,6.0,www.jackson.org
3630,8.0,,,39.0,2.0,2.0,1.0,www.dchosp.org
3631,2.0,,,26.0,2.0,,4.0,www.greenecountyhospital.com
3632,53.0,7.0,4.0,244.0,27.0,12.0,9.0,www.conwayregional.org
3633,11.0,,2.0,34.0,10.0,,1.0,www.riverview.org
3634,1.0,,,3.0,1.0,,1.0,roanokeasc.com
3635,7.0,1.0,,46.0,6.0,1.0,9.0,www.winstonmedical.org
3636,20.0,6.0,,33.0,10.0,,2.0,siach.ernesthealth.com
3637,3.0,1.0,1.0,101.0,6.0,2.0,2.0,www.porthuronhospital.org
3638,8.0,,,18.0,1.0,,,www.memorialhermannkingwood.com
3639,48.0,1.0,,50.0,30.0,2.0,2.0,www.slrmc.org
3640,6.0,1.0,,23.0,6.0,,3.0,www.centralcontrolmgmt.com
3641,7.0,8.0,5.0,59.0,26.0,8.0,12.0,www.munisingmemorial.org
3642,11.0,4.0,2.0,110.0,24.0,4.0,2.0,www.nhhn.org
3643,4.0,,,12.0,,,,www.lakevillageclinic.com
3644,19.0,2.0,1.0,53.0,9.0,,,www.baycare.org
3645,3.0,,,13.0,9.0,1.0,1.0,www.bvhpr.org
3646,12.0,5.0,,18.0,9.0,1.0,1.0,www.edenmedcenter.org
3647,4.0,,54.0,22.0,8.0,1.0,1.0,www.queens.org
3648,6.0,1.0,2.0,49.0,6.0,1.0,4.0,integrisok.com
3649,6.0,1.0,,25.0,1.0,1.0,3.0,www.tcrh.org
3650,6.0,1.0,1.0,73.0,12.0,,1.0,www.bchs.com
3651,7.0,2.0,,37.0,6.0,1.0,2.0,www.khontario.com
3652,21.0,3.0,1.0,37.0,4.0,,3.0,www.khwayne.com
3653,2.0,1.0,,7.0,1.0,,,www.jacksonmedicalcenter.org
3654,6.0,1.0,11.0,37.0,17.0,,2.0,www.thedacare.org
3655,9.0,1.0,,11.0,14.0,1.0,,www.mchcare.com
3656,21.0,3.0,,65.0,6.0,1.0,4.0,www.westhillshospital.com
3657,8.0,1.0,1.0,33.0,5.0,10.0,3.0,www.sw-rehab.org
3658,18.0,1.0,,70.0,3.0,,2.0,www.mission4health.com
3659,119.0,,100.0,1099.0,635.0,1.0,230.0,www.capitalregionalmedicalcenter.com
3660,2.0,4.0,,30.0,5.0,,1.0,www.chsbuffalo.org
3661,22.0,3.0,2.0,75.0,16.0,1.0,2.0,www.saintanthonymemorial.org
3662,10.0,,3.0,77.0,6.0,2.0,4.0,www.themedicalcenterfranklin.org
3663,8.0,,,58.0,11.0,,3.0,www.communityhospitalcorp.com
3664,5.0,,,32.0,2.0,,3.0,augustasurgicalcenter.com
3665,1.0,,1.0,25.0,5.0,,2.0,www.healthsouthhumble.com
3666,2.0,1.0,1.0,63.0,11.0,3.0,1.0,www.madisonhospital.com
3667,59.0,6.0,1.0,210.0,63.0,3.0,7.0,www.stmarkshospital.com
3668,2.0,,1.0,30.0,6.0,,2.0,www.healthsouthlargo.com
3669,10.0,1.0,,18.0,1.0,,1.0,www.ehs.org
3670,32.0,1.0,3.0,81.0,14.0,,1.0,www.st.alexius.org
3671,5.0,1.0,2.0,92.0,17.0,5.0,6.0,www.cmchealthcare.org
3672,,,,4.0,1.0,,,www.amgedmond.com
3673,14.0,5.0,,23.0,14.0,1.0,2.0,www.strh.ernesthealth.com
3674,13.0,2.0,3.0,84.0,40.0,1.0,5.0,www.matsuregional.com
3675,14.0,2.0,1.0,119.0,9.0,2.0,4.0,www.regionalmedicalsanjose.com
3676,2.0,1.0,1.0,19.0,3.0,1.0,2.0,www.bju.edu
3677,1.0,,,3.0,1.0,,,www.reliantnorthtx.com
3678,10.0,,2.0,69.0,14.0,,7.0,www.hopkinsmedicine.org
3679,18.0,1.0,13.0,85.0,11.0,2.0,6.0,www.fhfishmemorial.org
3680,3.0,,,18.0,2.0,,,www.sshla.com
3681,2.0,,,21.0,10.0,7.0,3.0,www.genesishcs.org
3682,9.0,2.0,3.0,47.0,4.0,2.0,6.0,www.newulmmedicalcenter.com
3683,8.0,1.0,1.0,44.0,9.0,,,www.osmondhospital.com
3684,67.0,6.0,12.0,122.0,32.0,2.0,3.0,www.memhc.com
3685,8.0,,3.0,91.0,18.0,1.0,3.0,www.carsontahoe.com
3686,4.0,,,14.0,,,,stamfordhosp.com
3687,7.0,1.0,1.0,18.0,2.0,1.0,6.0,www.larabida.org
3688,2.0,,1.0,26.0,10.0,1.0,2.0,www.duncanregional.com
3689,4.0,,,16.0,1.0,,,www.etmc.org
3690,5.0,2.0,,25.0,8.0,1.0,1.0,rubyvalleyhospital.com
3691,7.0,,,21.0,4.0,1.0,,www.glh.org
3692,7.0,1.0,1.0,55.0,3.0,,4.0,www.crmchospital.com
3693,19.0,2.0,,62.0,4.0,,,www.jeffersonregional.com
3694,9.0,,53.0,65.0,5.0,,8.0,www.drmc.com
3695,7.0,1.0,55.0,21.0,6.0,1.0,1.0,www.monroviamemorial.com
3696,56.0,1.0,10.0,61.0,57.0,,2.0,treasurevalleyhospital.com
3697,17.0,5.0,1.0,105.0,13.0,1.0,8.0,www.brmh.net
3698,6.0,,,43.0,5.0,,1.0,www.kindredhospitals.com
3699,42.0,3.0,4.0,107.0,13.0,2.0,9.0,www.gulfportmemorial.com
3700,9.0,4.0,3.0,97.0,3.0,,3.0,www.vvmc.com
3701,1.0,1.0,1.0,14.0,1.0,,,www.mvhc.org
3702,5.0,1.0,1.0,66.0,14.0,,5.0,www.aikenregional.com
3703,8.0,,2.0,34.0,10.0,,1.0,www.manchestermemorial.org
3704,14.0,6.0,1.0,71.0,18.0,,1.0,www.stcloudregional.com
3705,1.0,1.0,,18.0,2.0,1.0,2.0,www.women-childrens.com
3706,3.0,,1.0,24.0,4.0,,2.0,www.healthsouthreading.com
3707,23.0,10.0,6.0,218.0,56.0,2.0,9.0,www.memorialhospitaljax.com
3708,196.0,3.0,1.0,142.0,77.0,4.0,4.0,www.sanfordhealth.org
3709,11.0,4.0,1.0,25.0,4.0,,1.0,winnparishmedical.com
3710,95.0,1.0,3.0,85.0,63.0,1.0,8.0,www.selectmedicalcorp.com
3711,2.0,1.0,1.0,15.0,1.0,,1.0,www.morrowcountyhospital.com
3712,9.0,2.0,,193.0,14.0,2.0,26.0,www.macneal.com
3713,18.0,,2.0,85.0,27.0,,2.0,www.carolinashospital.com
3714,2.0,,1.0,29.0,2.0,,2.0,acadianmedicalcenter.com
3715,4.0,,,51.0,12.0,,1.0,www.indianarmc.org
3716,4.0,,1.0,37.0,5.0,2.0,5.0,www.desmetmemorial.org
3717,11.0,,,91.0,22.0,,4.0,www.lodihealth.org
3718,43.0,5.0,4.0,74.0,28.0,2.0,2.0,www.sentara.com
3719,20.0,2.0,,10.0,1.0,,,www.wyomingrecovery.com
3720,34.0,3.0,4.0,120.0,20.0,5.0,6.0,www.flaget.com
3721,21.0,2.0,1.0,65.0,26.0,,1.0,www.mhs.mayo.edu
3722,32.0,8.0,,94.0,7.0,2.0,,www.intermountainhealthcare.com
3723,20.0,3.0,3.0,89.0,16.0,4.0,6.0,tristargreenviewregional.com
3724,,,,,,,,www.csmedcenter.com
3725,12.0,5.0,1.0,81.0,33.0,,6.0,www.natchezregional.com
3726,5.0,,,26.0,9.0,,1.0,care-one.com
3727,4.0,,2.0,15.0,2.0,4.0,3.0,www.summitridgehospital.net
3728,1.0,,1.0,26.0,8.0,2.0,1.0,www.polkhospital.org
3729,,,,,,,,www.warmspringsmc.org
3730,4.0,1.0,,24.0,3.0,2.0,1.0,www.usmdarlington.com
3731,5.0,1.0,1.0,28.0,5.0,,4.0,emerus.com
3732,19.0,2.0,,107.0,10.0,,,www.cliftonspringshospital.org
3733,5.0,1.0,,20.0,5.0,1.0,2.0,www.gritman.org
3734,2.0,,1.0,29.0,4.0,,3.0,www.healthsouthutah.com
3735,18.0,,,53.0,11.0,3.0,,www.acmchealth.org
3736,16.0,2.0,,33.0,8.0,2.0,2.0,www.kindredfortworth.com
3737,53.0,10.0,7.0,254.0,50.0,8.0,14.0,www.ochsner.org
3738,2.0,1.0,,18.0,3.0,2.0,,www.fallonmedical.org
3739,10.0,3.0,3.0,222.0,49.0,1.0,15.0,www.weisshospital.com
3740,2.0,2.0,,7.0,,,,www.windsorhealthcare.org
3741,5.0,,,28.0,,1.0,1.0,www.sthcares.org
3742,4.0,,1.0,43.0,7.0,1.0,,www.pershinghealthsystem.com
3743,3.0,1.0,,8.0,,1.0,,www.salemhosp.com
3744,13.0,3.0,2.0,51.0,6.0,1.0,3.0,www.st-claire.org
3745,3.0,,,6.0,1.0,3.0,,www.ashospital.net
3746,2.0,,1.0,60.0,1.0,,4.0,www.unitedregional.org
3747,5.0,,2.0,31.0,6.0,1.0,1.0,chal.org
3748,7.0,2.0,4.0,79.0,14.0,,5.0,www.stmarysdecatur.com
3749,5.0,2.0,1.0,27.0,1.0,,3.0,www.mtnviewhospital.com
3750,12.0,,1.0,43.0,14.0,,3.0,www.woodlandhealthcare.org
3751,3.0,,,13.0,2.0,,,www.mmoinc.com
3752,4.0,,2.0,63.0,7.0,,3.0,www.qhr.com
3753,1.0,,,9.0,,,,www.rvbh.com
3754,183.0,3.0,1.0,109.0,73.0,4.0,2.0,www.sanfordjackson.org
3755,3.0,,1.0,50.0,3.0,,1.0,www.harrisonmemhosp.com
3756,9.0,3.0,4.0,211.0,5.0,,4.0,www.lowellgeneral.org
3757,7.0,1.0,,19.0,3.0,1.0,,www.glenoakshospital.com
3758,101.0,2.0,,75.0,19.0,1.0,6.0,www.eatingrecoverycenter.com
3759,8.0,2.0,,80.0,15.0,1.0,3.0,www.newberryhospital.org
3760,18.0,,,51.0,9.0,5.0,1.0,www.stmarysofmichigan.org
3761,12.0,1.0,,29.0,7.0,3.0,2.0,www.vistadelmarhospital.com
3762,18.0,1.0,,78.0,12.0,2.0,2.0,www.mercydesmoines.org
3763,4.0,,,10.0,,,,www.ohiocountyhospital.com
3764,6.0,2.0,,28.0,11.0,,1.0,www.waynegeneralhospital.org
3765,29.0,3.0,,62.0,7.0,4.0,3.0,www.lahey.org
3766,12.0,,1.0,126.0,16.0,2.0,1.0,www.mammothhospital.com
3767,8.0,2.0,,36.0,6.0,2.0,,www.hrrmc.com
3768,9.0,4.0,1.0,76.0,24.0,1.0,5.0,www.merithealthwomanshospital.com
3769,1.0,,1.0,19.0,3.0,,,www.gibsongeneral.com
3770,33.0,2.0,4.0,82.0,11.0,2.0,6.0,www.buttecounty.net
3771,28.0,3.0,6.0,103.0,41.0,11.0,23.0,www.northsuburban.com
3772,23.0,8.0,2.0,111.0,52.0,20.0,15.0,tristarsummit.com
3773,2.0,,1.0,4.0,1.0,1.0,,www.lchnh.org
3774,23.0,8.0,2.0,102.0,17.0,1.0,9.0,www.pchmc.org
3775,9.0,,,18.0,1.0,,,www.ych.us
3776,2.0,,,23.0,3.0,,,www.crosbytonclinichospital.com
3777,3.0,,,12.0,4.0,,,www.signature-healthcare.org
3778,10.0,2.0,,36.0,7.0,,2.0,www.chw.org
3779,14.0,1.0,2.0,111.0,3.0,1.0,2.0,uhmchealth.com
3780,5.0,,,70.0,7.0,1.0,1.0,thayercountyhealth.com
3781,3.0,1.0,,12.0,3.0,1.0,2.0,www.cataractandrefractivesurgerycenter.com
3782,4.0,,,39.0,8.0,1.0,4.0,www.chesapeakeregional.com
3783,13.0,,,34.0,16.0,,,www.cedarcountyhospital.org
3784,3.0,,,32.0,5.0,,,www.bakersfieldhearthospital.com
3785,19.0,1.0,,48.0,8.0,1.0,9.0,www.providence-health.org
3786,9.0,1.0,3.0,337.0,37.0,2.0,52.0,www.phoenixbaptisthospital.com
3787,4.0,1.0,,12.0,,1.0,,www.flintriverhospital.com
3788,15.0,2.0,,75.0,5.0,2.0,7.0,www.northvistahospital.com
3789,25.0,2.0,1.0,94.0,14.0,,,www.baptistjax.com
3790,27.0,,3.0,197.0,14.0,,4.0,www.kumed.com
3791,9.0,3.0,2.0,82.0,10.0,2.0,6.0,www.johnstonhealth.org
3792,5.0,,1.0,40.0,8.0,1.0,2.0,www.centennialhillshospital.com
3793,10.0,1.0,,51.0,1.0,,3.0,www.apibhs.com
3794,11.0,1.0,2.0,37.0,6.0,1.0,1.0,www.clevelandregional.org
3795,6.0,,,34.0,2.0,,,www.rockcastleregional.org
3796,25.0,16.0,5.0,169.0,15.0,6.0,11.0,www.vwch.org
3797,86.0,5.0,2.0,142.0,21.0,,6.0,www.wellmont.org
3798,27.0,1.0,3.0,46.0,6.0,,4.0,www.providence.org
3799,6.0,2.0,,29.0,4.0,1.0,1.0,www.senecahospital.org
3800,13.0,2.0,1.0,24.0,5.0,,4.0,www.vhamarillo.com
3801,20.0,4.0,,37.0,7.0,,3.0,www.khmorriscounty.com
3802,2.0,,,49.0,11.0,1.0,8.0,www.bigbendhealthcare.com
3803,2.0,,1.0,24.0,5.0,,3.0,www.healthsouthgadsden.com
3804,13.0,4.0,2.0,101.0,15.0,2.0,2.0,www.kernmedicalcenter.com
3805,64.0,10.0,3.0,114.0,15.0,10.0,5.0,www.piedmonthospital.org
3806,1.0,,1.0,29.0,6.0,,2.0,www.healthsouthsunrise.com
3807,4.0,,,46.0,7.0,,3.0,health.uconn.edu
3808,9.0,,,49.0,8.0,,4.0,www.forrestcitymedicalcenter.com
3809,33.0,,5.0,106.0,14.0,2.0,7.0,www.cch.org
3810,25.0,,2.0,76.0,7.0,1.0,1.0,www.kennedyhealth.org
3811,6.0,,3.0,36.0,4.0,,1.0,www.palmerlutheran.org
3812,2.0,,1.0,28.0,5.0,,,www.swedishcovenant.org
3813,1.0,,,3.0,1.0,,,psbmed.com
3814,38.0,3.0,55.0,68.0,35.0,,6.0,www.maryvilleacademy.org
3815,26.0,5.0,2.0,76.0,10.0,1.0,,www.mountcarmelhealth.com
3816,32.0,1.0,2.0,85.0,19.0,3.0,4.0,www.ste.org
3817,7.0,3.0,1.0,46.0,1.0,4.0,2.0,www.stbarnabashospital.org
3818,8.0,,2.0,78.0,22.0,10.0,5.0,www.svh-mt.org
3819,31.0,4.0,2.0,68.0,9.0,3.0,1.0,www.ljmh.org
3820,5.0,1.0,,28.0,9.0,3.0,4.0,www.promise-misslou.com
3821,7.0,,,29.0,6.0,1.0,2.0,www.missouribaptistsullivan.org
3822,5.0,,,26.0,9.0,1.0,4.0,www.genesishealth.com
3823,5.0,,2.0,49.0,6.0,,1.0,www.nebh.org
3824,,,,20.0,3.0,,7.0,www.andalusiaregionalhospital.com
3825,4.0,,1.0,30.0,7.0,,2.0,www.mercyhealthsaintmarys.com
3826,9.0,1.0,,21.0,,,1.0,www.maryvillenj.org
3827,6.0,,1.0,66.0,14.0,,1.0,www.craighospital.org
3828,11.0,1.0,2.0,45.0,7.0,,5.0,www.saintelizabethonline.com
3829,4.0,,,21.0,2.0,,1.0,www.mmcportlavaca.com
3830,15.0,,,25.0,4.0,,4.0,www.highlandhosp.com
3831,14.0,,3.0,64.0,21.0,,1.0,www.mountainviewregional.com
3832,4.0,,1.0,22.0,1.0,1.0,1.0,www.usmdfortworth.com
3833,2.0,,1.0,17.0,6.0,,1.0,www.kishhealth.org
3834,1.0,,1.0,26.0,4.0,,3.0,www.healthsouthrockhill.com
3835,12.0,,,57.0,12.0,2.0,6.0,www.ntcohosp.com
3836,4.0,,1.0,12.0,2.0,,,www.dhdc.md
3837,6.0,1.0,,24.0,9.0,,1.0,unitedgeneral.org
3838,1.0,,,3.0,1.0,,,www.sharonregional.com
3839,3.0,2.0,,8.0,4.0,,5.0,www.narmc.com
3840,1.0,,2.0,25.0,6.0,,2.0,www.healthsoutherie.com
3841,10.0,,,70.0,36.0,1.0,3.0,www.rlshospital.org
3842,27.0,4.0,4.0,167.0,19.0,2.0,10.0,www.ingallshealthsystem.org
3843,9.0,4.0,,34.0,6.0,1.0,6.0,www.vhfargo.com
3844,17.0,,2.0,68.0,8.0,1.0,2.0,www.themedicalcenterscottsville.org
3845,7.0,1.0,1.0,7.0,2.0,1.0,1.0,www.cubamemorialhospital.com
3846,7.0,1.0,1.0,19.0,11.0,,,www.pvhme.org
3847,10.0,,,45.0,7.0,,1.0,www.bgh.org
3848,1.0,1.0,,11.0,3.0,1.0,,www.vhnorcal.com
3849,,,,,3.0,,,www.louisianaheart.com
3850,5.0,,,16.0,2.0,1.0,1.0,www.evansmemorialhospital.org
3851,34.0,2.0,1.0,78.0,46.0,2.0,3.0,www.veniceregional.com
3852,3.0,1.0,,32.0,5.0,2.0,4.0,healthcare.utah.edu
3853,1.0,,4.0,38.0,11.0,,2.0,www.schneckmed.org
3854,8.0,,1.0,45.0,14.0,,2.0,www.thedupontdifference.com
3855,2.0,,,26.0,10.0,,1.0,www.phillyrehab.com
3856,2.0,,,17.0,5.0,,2.0,www.freemanregional.com
3857,108.0,6.0,1.0,79.0,33.0,2.0,4.0,www.essexcountynj.org
3858,3.0,1.0,,19.0,1.0,,1.0,www.hamptonregional.com
3859,7.0,3.0,5.0,60.0,12.0,,5.0,www.stmh.org
3860,7.0,,,50.0,9.0,1.0,2.0,fh.floridahospital.com
3861,1.0,1.0,,13.0,3.0,1.0,4.0,jacobsonhospital.org
3862,23.0,,54.0,114.0,25.0,,14.0,www.hanoverhospital.org
3863,38.0,2.0,2.0,67.0,16.0,2.0,3.0,www.sutteramador.org
3864,4.0,1.0,,28.0,9.0,1.0,,www.uihealthcare.org
3865,12.0,2.0,1.0,34.0,6.0,3.0,2.0,www.khbaldwinpark.com
3866,17.0,2.0,,45.0,9.0,1.0,5.0,www.manateeglens.org
3867,5.0,2.0,,29.0,,1.0,2.0,www.coastplaza.com
3868,27.0,4.0,,67.0,48.0,1.0,,www.hmc.org
3869,,,,,,,,www.jmchealth.com
3870,20.0,2.0,2.0,19.0,29.0,3.0,1.0,www.cypresspointsurgical.com
3871,7.0,,13.0,24.0,24.0,1.0,2.0,www.watkinsmemorialhospital.com
3872,6.0,2.0,5.0,44.0,3.0,4.0,4.0,www.warmemorialhospital.org
3873,2.0,2.0,1.0,28.0,10.0,4.0,2.0,www.seton.net
3874,4.0,,,29.0,5.0,,,www.granditasca.org
3875,10.0,,54.0,9.0,7.0,1.0,,www.brookdalehospital.org
