URL,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PART,PRON,PUNCT,SYM,VERB,url
3590,36.0,40.0,11.0,11.0,18.0,85.0,27.0,10.0,14.0,57,5.0,53.0,www.cottagehealthsystem.org
3591,7.0,8.0,2.0,7.0,14.0,30.0,27.0,3.0,2.0,25,12.0,12.0,www.citizensmemorial.com
3592,54.0,54.0,12.0,26.0,30.0,127.0,11.0,7.0,19.0,64,8.0,68.0,www.cedars-sinai.edu
3593,14.0,21.0,6.0,32.0,10.0,59.0,14.0,3.0,2.0,62,11.0,21.0,www.memorialhospital.org
3594,17.0,38.0,6.0,12.0,26.0,73.0,17.0,6.0,4.0,64,4.0,45.0,www.batemanhospital.org
3595,63.0,64.0,5.0,51.0,31.0,112.0,13.0,14.0,17.0,68,8.0,86.0,www.sheridanhospital.org
3596,215.0,137.0,57.0,111.0,82.0,349.0,17.0,75.0,53.0,171,4.0,195.0,www.northshoremedical.com
3597,6.0,3.0,1.0,4.0,1.0,12.0,5.0,1.0,,12,,5.0,www.pcghospital.com
3598,59.0,75.0,6.0,30.0,32.0,154.0,42.0,10.0,14.0,84,6.0,78.0,www.rivendellofarkansas.com
3599,18.0,20.0,10.0,9.0,8.0,28.0,149.0,1.0,7.0,97,11.0,29.0,www.specialistshospitalshreveport.com
3600,57.0,103.0,23.0,39.0,58.0,157.0,11.0,20.0,9.0,88,10.0,78.0,www.orangecounty.net
3601,124.0,108.0,41.0,48.0,84.0,225.0,142.0,42.0,30.0,217,50.0,167.0,www.smha.org
3602,19.0,32.0,10.0,30.0,25.0,75.0,27.0,6.0,5.0,47,14.0,52.0,www.prestonmemorial.org
3603,28.0,41.0,14.0,15.0,27.0,86.0,16.0,12.0,5.0,44,1.0,49.0,www.rookscountyhealthcenter.com
3604,312.0,246.0,55.0,207.0,207.0,855.0,265.0,73.0,63.0,499,67.0,456.0,www.stonecrestmedical.com
3605,40.0,37.0,6.0,21.0,13.0,74.0,12.0,4.0,7.0,38,4.0,40.0,www.jmhny.org
3606,13.0,27.0,7.0,6.0,23.0,48.0,8.0,7.0,5.0,23,2.0,33.0,www.southlincolnmedical.com
3607,78.0,95.0,34.0,37.0,29.0,197.0,87.0,22.0,19.0,222,18.0,112.0,www.ssrh.net
3608,24.0,21.0,5.0,19.0,9.0,72.0,25.0,4.0,1.0,47,10.0,28.0,www.chadronhospital.com
3609,77.0,77.0,14.0,33.0,56.0,152.0,25.0,16.0,8.0,90,3.0,91.0,www.friendshospital.com
3610,64.0,63.0,5.0,26.0,22.0,170.0,45.0,11.0,11.0,76,6.0,88.0,www.rexhealth.com
3611,22.0,33.0,5.0,9.0,20.0,57.0,6.0,4.0,3.0,23,2.0,26.0,www.oklahomasurgicalhospital.com
3612,93.0,55.0,18.0,72.0,29.0,132.0,27.0,2.0,8.0,80,9.0,75.0,www.bidmc.harvard.edu
3613,9.0,5.0,,,7.0,23.0,,3.0,2.0,11,,18.0,www.doctorsmedicalcenter.org
3614,,2.0,,,3.0,6.0,1.0,2.0,,5,,2.0,www.nphs.com
3615,,,,,,,,,,1,,,www.giffordmed.org
3616,40.0,45.0,11.0,17.0,30.0,117.0,14.0,9.0,15.0,69,14.0,55.0,www.lethealingbegin.com
3617,51.0,50.0,20.0,38.0,37.0,127.0,33.0,21.0,17.0,65,5.0,81.0,www.mysumnermedical.com
3618,33.0,24.0,9.0,22.0,17.0,76.0,26.0,8.0,3.0,42,2.0,23.0,www.health-first.org
3619,,,,,,,,,,2,,,www.bmcuptown.com
3620,30.0,34.0,10.0,18.0,18.0,58.0,14.0,1.0,7.0,36,2.0,44.0,www.thebridgeway.com
3621,14.0,20.0,5.0,7.0,13.0,36.0,3.0,1.0,4.0,34,,20.0,www.firststreethospital.com
3622,267.0,221.0,37.0,102.0,111.0,686.0,319.0,39.0,38.0,355,65.0,287.0,www.yvmc.org
3623,29.0,21.0,8.0,12.0,5.0,61.0,12.0,3.0,16.0,33,7.0,32.0,www.prowersmedical.com
3624,2.0,3.0,1.0,,2.0,11.0,9.0,,3.0,12,1.0,8.0,www.christusstjohn.org
3625,11.0,20.0,6.0,7.0,14.0,39.0,21.0,8.0,8.0,33,10.0,25.0,www.fcmc.us.com
3626,58.0,73.0,32.0,38.0,21.0,170.0,91.0,17.0,22.0,224,15.0,93.0,www.specialcarehospital.net
3627,62.0,72.0,27.0,35.0,44.0,177.0,30.0,20.0,12.0,128,26.0,105.0,www.mhealth.org
3628,66.0,71.0,21.0,33.0,37.0,156.0,9.0,5.0,12.0,76,2.0,77.0,www.psychinstitute.com
3629,26.0,23.0,12.0,33.0,21.0,84.0,23.0,4.0,5.0,45,4.0,52.0,www.jackson.org
3630,54.0,55.0,10.0,15.0,25.0,75.0,24.0,8.0,12.0,43,2.0,51.0,www.dchosp.org
3631,22.0,21.0,4.0,8.0,10.0,41.0,7.0,,6.0,15,3.0,20.0,www.greenecountyhospital.com
3632,132.0,129.0,29.0,115.0,73.0,358.0,108.0,41.0,15.0,251,40.0,140.0,www.conwayregional.org
3633,49.0,59.0,11.0,23.0,20.0,110.0,29.0,13.0,11.0,77,5.0,72.0,www.riverview.org
3634,29.0,17.0,4.0,8.0,11.0,39.0,1.0,5.0,4.0,19,1.0,21.0,roanokeasc.com
3635,38.0,30.0,3.0,14.0,16.0,94.0,19.0,2.0,3.0,67,8.0,28.0,www.winstonmedical.org
3636,114.0,95.0,30.0,36.0,30.0,175.0,14.0,13.0,44.0,90,2.0,112.0,siach.ernesthealth.com
3637,36.0,30.0,9.0,28.0,11.0,59.0,22.0,11.0,5.0,40,2.0,42.0,www.porthuronhospital.org
3638,41.0,37.0,6.0,17.0,27.0,76.0,11.0,7.0,20.0,41,2.0,47.0,www.memorialhermannkingwood.com
3639,41.0,54.0,36.0,39.0,39.0,152.0,60.0,10.0,18.0,98,30.0,103.0,www.slrmc.org
3640,17.0,37.0,3.0,16.0,29.0,94.0,11.0,7.0,25.0,63,1.0,69.0,www.centralcontrolmgmt.com
3641,99.0,55.0,13.0,38.0,40.0,439.0,89.0,7.0,11.0,359,65.0,87.0,www.munisingmemorial.org
3642,76.0,69.0,18.0,39.0,48.0,180.0,50.0,24.0,11.0,83,14.0,94.0,www.nhhn.org
3643,50.0,30.0,18.0,19.0,14.0,80.0,2.0,9.0,19.0,41,,54.0,www.lakevillageclinic.com
3644,62.0,62.0,18.0,17.0,29.0,122.0,14.0,25.0,18.0,62,2.0,66.0,www.baycare.org
3645,,1.0,,,,2.0,,,,3,,,www.bvhpr.org
3646,13.0,23.0,6.0,12.0,14.0,60.0,19.0,4.0,7.0,43,3.0,36.0,www.edenmedcenter.org
3647,94.0,22.0,9.0,6.0,30.0,57.0,11.0,26.0,9.0,40,3.0,51.0,www.queens.org
3648,57.0,56.0,22.0,26.0,32.0,125.0,18.0,18.0,32.0,61,7.0,68.0,integrisok.com
3649,16.0,30.0,8.0,9.0,25.0,48.0,37.0,10.0,10.0,55,5.0,51.0,www.tcrh.org
3650,33.0,47.0,11.0,22.0,28.0,87.0,27.0,8.0,6.0,62,6.0,41.0,www.bchs.com
3651,68.0,69.0,27.0,20.0,36.0,151.0,37.0,18.0,21.0,77,11.0,92.0,www.khontario.com
3652,66.0,67.0,26.0,19.0,34.0,142.0,36.0,18.0,20.0,69,12.0,90.0,www.khwayne.com
3653,6.0,5.0,,1.0,4.0,15.0,5.0,1.0,1.0,14,1.0,5.0,www.jacksonmedicalcenter.org
3654,37.0,33.0,12.0,22.0,18.0,64.0,20.0,10.0,11.0,67,4.0,59.0,www.thedacare.org
3655,2.0,3.0,,1.0,,8.0,10.0,,,24,5.0,,www.mchcare.com
3656,108.0,114.0,27.0,46.0,52.0,227.0,101.0,19.0,29.0,164,23.0,148.0,www.westhillshospital.com
3657,23.0,24.0,24.0,10.0,13.0,75.0,5.0,6.0,7.0,44,1.0,45.0,www.sw-rehab.org
3658,57.0,75.0,7.0,36.0,52.0,113.0,39.0,21.0,14.0,70,17.0,77.0,www.mission4health.com
3659,6495.0,4843.0,556.0,733.0,3452.0,7227.0,5918.0,1494.0,2052.0,6539,1392.0,7479.0,www.capitalregionalmedicalcenter.com
3660,43.0,58.0,8.0,21.0,17.0,102.0,9.0,12.0,8.0,35,8.0,44.0,www.chsbuffalo.org
3661,114.0,108.0,16.0,51.0,35.0,222.0,41.0,15.0,21.0,172,14.0,134.0,www.saintanthonymemorial.org
3662,31.0,49.0,4.0,15.0,40.0,82.0,68.0,10.0,5.0,91,5.0,56.0,www.themedicalcenterfranklin.org
3663,40.0,62.0,12.0,19.0,32.0,90.0,67.0,6.0,9.0,61,1.0,63.0,www.communityhospitalcorp.com
3664,49.0,42.0,7.0,14.0,21.0,79.0,34.0,4.0,13.0,86,13.0,47.0,augustasurgicalcenter.com
3665,48.0,40.0,10.0,8.0,17.0,57.0,8.0,9.0,10.0,36,,56.0,www.healthsouthhumble.com
3666,45.0,59.0,11.0,27.0,27.0,109.0,22.0,12.0,10.0,82,2.0,74.0,www.madisonhospital.com
3667,465.0,653.0,153.0,199.0,536.0,1497.0,632.0,223.0,214.0,1003,140.0,1050.0,www.stmarkshospital.com
3668,47.0,36.0,10.0,10.0,19.0,57.0,7.0,10.0,10.0,36,,52.0,www.healthsouthlargo.com
3669,24.0,39.0,6.0,14.0,30.0,65.0,24.0,8.0,7.0,46,1.0,39.0,www.ehs.org
3670,56.0,34.0,9.0,39.0,33.0,139.0,17.0,2.0,6.0,44,3.0,41.0,www.st.alexius.org
3671,99.0,81.0,47.0,33.0,46.0,326.0,78.0,21.0,9.0,314,62.0,133.0,www.cmchealthcare.org
3672,23.0,17.0,6.0,6.0,10.0,35.0,2.0,3.0,5.0,23,3.0,15.0,www.amgedmond.com
3673,109.0,96.0,38.0,40.0,29.0,173.0,13.0,19.0,47.0,71,2.0,128.0,www.strh.ernesthealth.com
3674,77.0,68.0,27.0,58.0,11.0,205.0,34.0,24.0,18.0,168,11.0,78.0,www.matsuregional.com
3675,108.0,150.0,34.0,49.0,77.0,254.0,122.0,21.0,42.0,240,32.0,203.0,www.regionalmedicalsanjose.com
3676,11.0,12.0,3.0,10.0,6.0,36.0,9.0,1.0,3.0,13,3.0,17.0,www.bju.edu
3677,9.0,5.0,,,7.0,23.0,,3.0,2.0,10,,18.0,www.reliantnorthtx.com
3678,82.0,88.0,16.0,40.0,77.0,240.0,19.0,24.0,22.0,124,11.0,116.0,www.hopkinsmedicine.org
3679,72.0,83.0,22.0,33.0,59.0,181.0,42.0,15.0,16.0,86,4.0,127.0,www.fhfishmemorial.org
3680,38.0,38.0,6.0,17.0,27.0,72.0,11.0,7.0,20.0,36,2.0,44.0,www.sshla.com
3681,30.0,33.0,4.0,21.0,33.0,124.0,44.0,11.0,6.0,44,6.0,54.0,www.genesishcs.org
3682,68.0,75.0,16.0,33.0,51.0,206.0,24.0,15.0,14.0,76,16.0,109.0,www.newulmmedicalcenter.com
3683,31.0,32.0,6.0,14.0,19.0,81.0,23.0,3.0,8.0,73,10.0,36.0,www.osmondhospital.com
3684,32.0,36.0,3.0,52.0,23.0,108.0,25.0,8.0,1.0,107,18.0,36.0,www.memhc.com
3685,87.0,100.0,50.0,48.0,66.0,174.0,16.0,21.0,39.0,135,18.0,133.0,www.carsontahoe.com
3686,11.0,6.0,1.0,5.0,1.0,20.0,10.0,,4.0,20,1.0,12.0,stamfordhosp.com
3687,15.0,24.0,12.0,8.0,14.0,56.0,16.0,11.0,5.0,24,3.0,28.0,www.larabida.org
3688,36.0,44.0,14.0,21.0,25.0,56.0,9.0,8.0,11.0,41,2.0,54.0,www.duncanregional.com
3689,11.0,9.0,2.0,5.0,7.0,25.0,6.0,1.0,2.0,25,1.0,9.0,www.etmc.org
3690,28.0,33.0,11.0,16.0,33.0,86.0,20.0,13.0,7.0,62,4.0,45.0,rubyvalleyhospital.com
3691,24.0,25.0,8.0,8.0,12.0,64.0,20.0,7.0,9.0,41,1.0,31.0,www.glh.org
3692,34.0,23.0,6.0,12.0,14.0,50.0,13.0,1.0,1.0,30,7.0,45.0,www.crmchospital.com
3693,59.0,45.0,17.0,34.0,36.0,123.0,18.0,4.0,14.0,71,13.0,65.0,www.jeffersonregional.com
3694,110.0,49.0,16.0,38.0,23.0,117.0,15.0,9.0,16.0,66,3.0,68.0,www.drmc.com
3695,96.0,39.0,7.0,15.0,30.0,90.0,13.0,6.0,4.0,69,2.0,54.0,www.monroviamemorial.com
3696,59.0,58.0,33.0,23.0,37.0,124.0,40.0,15.0,25.0,117,11.0,97.0,treasurevalleyhospital.com
3697,25.0,30.0,25.0,28.0,22.0,121.0,13.0,10.0,19.0,47,5.0,61.0,www.brmh.net
3698,105.0,96.0,29.0,25.0,49.0,210.0,18.0,20.0,44.0,94,4.0,126.0,www.kindredhospitals.com
3699,44.0,66.0,14.0,48.0,38.0,140.0,92.0,6.0,7.0,158,23.0,77.0,www.gulfportmemorial.com
3700,23.0,37.0,15.0,34.0,24.0,95.0,24.0,5.0,12.0,67,5.0,54.0,www.vvmc.com
3701,29.0,19.0,1.0,12.0,18.0,65.0,15.0,3.0,2.0,43,2.0,30.0,www.mvhc.org
3702,60.0,57.0,13.0,26.0,56.0,132.0,20.0,11.0,17.0,99,11.0,89.0,www.aikenregional.com
3703,49.0,45.0,8.0,16.0,27.0,110.0,45.0,17.0,11.0,54,15.0,61.0,www.manchestermemorial.org
3704,87.0,65.0,30.0,56.0,29.0,192.0,70.0,23.0,16.0,184,15.0,90.0,www.stcloudregional.com
3705,7.0,8.0,,5.0,14.0,24.0,4.0,1.0,2.0,12,2.0,18.0,www.women-childrens.com
3706,48.0,35.0,10.0,11.0,19.0,59.0,7.0,10.0,10.0,33,,53.0,www.healthsouthreading.com
3707,835.0,611.0,44.0,250.0,301.0,1292.0,564.0,134.0,100.0,690,123.0,936.0,www.memorialhospitaljax.com
3708,58.0,69.0,12.0,58.0,64.0,180.0,65.0,14.0,15.0,222,25.0,78.0,www.sanfordhealth.org
3709,37.0,38.0,5.0,15.0,20.0,99.0,16.0,7.0,15.0,47,4.0,49.0,winnparishmedical.com
3710,246.0,208.0,103.0,77.0,153.0,437.0,34.0,34.0,68.0,271,8.0,282.0,www.selectmedicalcorp.com
3711,15.0,26.0,4.0,15.0,5.0,43.0,14.0,5.0,4.0,23,1.0,20.0,www.morrowcountyhospital.com
3712,64.0,95.0,22.0,102.0,56.0,150.0,17.0,30.0,13.0,63,8.0,88.0,www.macneal.com
3713,67.0,68.0,30.0,40.0,34.0,201.0,49.0,16.0,21.0,166,9.0,95.0,www.carolinashospital.com
3714,17.0,18.0,4.0,14.0,12.0,32.0,21.0,7.0,8.0,30,3.0,27.0,acadianmedicalcenter.com
3715,9.0,21.0,2.0,31.0,9.0,33.0,12.0,4.0,8.0,32,3.0,17.0,www.indianarmc.org
3716,32.0,45.0,7.0,19.0,33.0,121.0,40.0,10.0,9.0,70,10.0,47.0,www.desmetmemorial.org
3717,196.0,17.0,111.0,50.0,22.0,418.0,33.0,46.0,5.0,431,52.0,273.0,www.lodihealth.org
3718,76.0,65.0,18.0,58.0,48.0,193.0,13.0,12.0,21.0,103,5.0,109.0,www.sentara.com
3719,49.0,80.0,8.0,18.0,42.0,130.0,30.0,14.0,30.0,88,7.0,88.0,www.wyomingrecovery.com
3720,50.0,78.0,15.0,50.0,31.0,139.0,42.0,14.0,12.0,99,6.0,88.0,www.flaget.com
3721,155.0,124.0,59.0,41.0,91.0,327.0,96.0,24.0,41.0,162,9.0,231.0,www.mhs.mayo.edu
3722,65.0,69.0,14.0,35.0,39.0,192.0,260.0,5.0,15.0,96,28.0,110.0,www.intermountainhealthcare.com
3723,90.0,109.0,32.0,38.0,67.0,221.0,99.0,16.0,19.0,178,22.0,139.0,tristargreenviewregional.com
3724,2.0,2.0,2.0,,2.0,3.0,,,,5,,4.0,www.csmedcenter.com
3725,72.0,51.0,19.0,44.0,29.0,143.0,49.0,16.0,16.0,147,14.0,76.0,www.natchezregional.com
3726,40.0,37.0,6.0,21.0,25.0,101.0,9.0,5.0,13.0,67,16.0,53.0,care-one.com
3727,61.0,39.0,9.0,19.0,17.0,109.0,23.0,8.0,17.0,69,8.0,57.0,www.summitridgehospital.net
3728,13.0,19.0,5.0,8.0,14.0,34.0,8.0,5.0,3.0,33,3.0,27.0,www.polkhospital.org
3729,,,,,,,,,,3,,,www.warmspringsmc.org
3730,4.0,7.0,2.0,6.0,7.0,10.0,16.0,2.0,3.0,11,4.0,7.0,www.usmdarlington.com
3731,27.0,39.0,14.0,6.0,14.0,60.0,10.0,6.0,3.0,38,3.0,39.0,emerus.com
3732,74.0,79.0,29.0,60.0,63.0,226.0,29.0,16.0,21.0,122,10.0,111.0,www.cliftonspringshospital.org
3733,17.0,19.0,2.0,10.0,9.0,37.0,15.0,7.0,8.0,32,4.0,23.0,www.gritman.org
3734,47.0,38.0,11.0,9.0,19.0,55.0,9.0,10.0,10.0,40,3.0,55.0,www.healthsouthutah.com
3735,36.0,31.0,15.0,25.0,9.0,102.0,9.0,5.0,8.0,84,5.0,47.0,www.acmchealth.org
3736,61.0,62.0,28.0,18.0,32.0,140.0,35.0,18.0,16.0,68,11.0,85.0,www.kindredfortworth.com
3737,144.0,162.0,53.0,109.0,96.0,408.0,80.0,33.0,39.0,280,46.0,235.0,www.ochsner.org
3738,42.0,37.0,11.0,11.0,16.0,66.0,8.0,8.0,12.0,40,,39.0,www.fallonmedical.org
3739,111.0,83.0,46.0,121.0,56.0,257.0,38.0,58.0,15.0,94,10.0,105.0,www.weisshospital.com
3740,17.0,14.0,5.0,7.0,8.0,30.0,,2.0,4.0,18,2.0,14.0,www.windsorhealthcare.org
3741,16.0,16.0,4.0,15.0,6.0,40.0,11.0,2.0,2.0,25,3.0,14.0,www.sthcares.org
3742,84.0,116.0,42.0,35.0,78.0,247.0,34.0,23.0,21.0,127,8.0,161.0,www.pershinghealthsystem.com
3743,3.0,8.0,,7.0,2.0,11.0,12.0,2.0,1.0,18,3.0,8.0,www.salemhosp.com
3744,2.0,12.0,,11.0,6.0,25.0,10.0,5.0,1.0,19,1.0,7.0,www.st-claire.org
3745,9.0,3.0,2.0,2.0,,17.0,13.0,,1.0,17,6.0,6.0,www.ashospital.net
3746,33.0,36.0,13.0,28.0,29.0,95.0,26.0,8.0,5.0,59,6.0,66.0,www.unitedregional.org
3747,28.0,27.0,9.0,14.0,17.0,61.0,19.0,8.0,7.0,38,4.0,41.0,chal.org
3748,30.0,27.0,8.0,11.0,16.0,146.0,17.0,15.0,6.0,63,5.0,44.0,www.stmarysdecatur.com
3749,43.0,42.0,12.0,19.0,37.0,79.0,43.0,6.0,9.0,52,6.0,54.0,www.mtnviewhospital.com
3750,86.0,70.0,38.0,45.0,45.0,135.0,26.0,24.0,29.0,78,3.0,136.0,www.woodlandhealthcare.org
3751,22.0,15.0,3.0,13.0,11.0,49.0,2.0,5.0,4.0,26,,23.0,www.mmoinc.com
3752,87.0,77.0,22.0,37.0,47.0,170.0,21.0,17.0,19.0,58,3.0,86.0,www.qhr.com
3753,29.0,22.0,6.0,9.0,12.0,44.0,20.0,6.0,10.0,30,2.0,41.0,www.rvbh.com
3754,30.0,35.0,2.0,42.0,42.0,105.0,62.0,7.0,5.0,197,26.0,43.0,www.sanfordjackson.org
3755,105.0,81.0,23.0,34.0,39.0,191.0,14.0,10.0,18.0,121,3.0,95.0,www.harrisonmemhosp.com
3756,134.0,247.0,139.0,211.0,48.0,292.0,30.0,29.0,30.0,104,7.0,192.0,www.lowellgeneral.org
3757,41.0,41.0,4.0,16.0,27.0,89.0,35.0,8.0,5.0,48,7.0,56.0,www.glenoakshospital.com
3758,137.0,158.0,75.0,49.0,76.0,323.0,43.0,39.0,97.0,188,18.0,254.0,www.eatingrecoverycenter.com
3759,64.0,40.0,9.0,38.0,22.0,161.0,48.0,15.0,8.0,99,7.0,67.0,www.newberryhospital.org
3760,107.0,114.0,15.0,49.0,61.0,241.0,42.0,18.0,37.0,130,12.0,129.0,www.stmarysofmichigan.org
3761,51.0,59.0,11.0,24.0,38.0,100.0,9.0,6.0,18.0,57,2.0,67.0,www.vistadelmarhospital.com
3762,29.0,29.0,5.0,29.0,20.0,110.0,19.0,9.0,1.0,118,19.0,36.0,www.mercydesmoines.org
3763,2.0,5.0,1.0,2.0,3.0,13.0,17.0,,,9,3.0,5.0,www.ohiocountyhospital.com
3764,10.0,18.0,3.0,10.0,9.0,28.0,12.0,3.0,4.0,32,2.0,18.0,www.waynegeneralhospital.org
3765,49.0,78.0,21.0,34.0,56.0,132.0,51.0,16.0,8.0,171,15.0,91.0,www.lahey.org
3766,54.0,83.0,12.0,23.0,48.0,127.0,62.0,16.0,6.0,101,3.0,90.0,www.mammothhospital.com
3767,46.0,43.0,13.0,35.0,30.0,120.0,43.0,13.0,11.0,71,8.0,62.0,www.hrrmc.com
3768,75.0,51.0,19.0,43.0,27.0,176.0,43.0,27.0,22.0,149,13.0,79.0,www.merithealthwomanshospital.com
3769,30.0,22.0,5.0,9.0,12.0,51.0,6.0,7.0,13.0,43,3.0,49.0,www.gibsongeneral.com
3770,27.0,86.0,7.0,39.0,31.0,103.0,25.0,14.0,10.0,55,3.0,66.0,www.buttecounty.net
3771,377.0,368.0,116.0,240.0,293.0,932.0,499.0,73.0,40.0,482,112.0,546.0,www.northsuburban.com
3772,614.0,367.0,55.0,215.0,316.0,1085.0,430.0,97.0,27.0,702,102.0,681.0,tristarsummit.com
3773,2.0,6.0,,2.0,1.0,11.0,7.0,1.0,1.0,13,,4.0,www.lchnh.org
3774,76.0,141.0,27.0,63.0,70.0,222.0,100.0,22.0,18.0,132,5.0,149.0,www.pchmc.org
3775,16.0,22.0,3.0,9.0,4.0,46.0,1.0,1.0,7.0,26,1.0,19.0,www.ych.us
3776,9.0,11.0,2.0,1.0,11.0,36.0,10.0,1.0,,43,4.0,15.0,www.crosbytonclinichospital.com
3777,6.0,5.0,,5.0,3.0,14.0,10.0,,,21,6.0,10.0,www.signature-healthcare.org
3778,95.0,94.0,22.0,39.0,55.0,300.0,32.0,38.0,20.0,90,13.0,109.0,www.chw.org
3779,93.0,101.0,21.0,50.0,37.0,204.0,92.0,8.0,20.0,137,22.0,105.0,uhmchealth.com
3780,31.0,38.0,14.0,21.0,19.0,92.0,30.0,12.0,4.0,66,3.0,39.0,thayercountyhealth.com
3781,42.0,24.0,14.0,16.0,21.0,57.0,7.0,3.0,6.0,26,2.0,46.0,www.cataractandrefractivesurgerycenter.com
3782,25.0,19.0,5.0,24.0,17.0,77.0,44.0,6.0,3.0,82,22.0,27.0,www.chesapeakeregional.com
3783,15.0,16.0,2.0,9.0,6.0,45.0,29.0,2.0,1.0,73,11.0,17.0,www.cedarcountyhospital.org
3784,65.0,68.0,17.0,36.0,35.0,119.0,18.0,9.0,15.0,60,4.0,76.0,www.bakersfieldhearthospital.com
3785,62.0,77.0,9.0,26.0,27.0,105.0,44.0,8.0,4.0,77,5.0,61.0,www.providence-health.org
3786,188.0,134.0,58.0,184.0,114.0,347.0,42.0,116.0,41.0,182,6.0,146.0,www.phoenixbaptisthospital.com
3787,10.0,26.0,13.0,10.0,16.0,36.0,7.0,4.0,6.0,16,3.0,28.0,www.flintriverhospital.com
3788,112.0,80.0,14.0,33.0,62.0,182.0,39.0,18.0,25.0,112,3.0,129.0,www.northvistahospital.com
3789,52.0,66.0,8.0,28.0,33.0,139.0,16.0,10.0,18.0,84,5.0,72.0,www.baptistjax.com
3790,85.0,98.0,8.0,101.0,96.0,254.0,49.0,15.0,23.0,139,44.0,116.0,www.kumed.com
3791,46.0,55.0,14.0,40.0,44.0,117.0,42.0,11.0,10.0,74,14.0,86.0,www.johnstonhealth.org
3792,68.0,49.0,21.0,29.0,49.0,130.0,22.0,9.0,11.0,95,5.0,95.0,www.centennialhillshospital.com
3793,64.0,59.0,20.0,44.0,35.0,188.0,18.0,19.0,19.0,106,35.0,89.0,www.apibhs.com
3794,59.0,73.0,17.0,28.0,43.0,158.0,43.0,14.0,21.0,95,11.0,93.0,www.clevelandregional.org
3795,17.0,17.0,5.0,9.0,8.0,38.0,15.0,2.0,3.0,24,2.0,11.0,www.rockcastleregional.org
3796,430.0,377.0,80.0,201.0,253.0,1080.0,100.0,61.0,59.0,429,47.0,506.0,www.vwch.org
3797,123.0,126.0,73.0,64.0,70.0,336.0,165.0,26.0,37.0,269,28.0,171.0,www.wellmont.org
3798,77.0,77.0,21.0,36.0,32.0,163.0,6.0,4.0,18.0,103,3.0,79.0,www.providence.org
3799,25.0,44.0,8.0,29.0,13.0,55.0,12.0,11.0,18.0,45,7.0,32.0,www.senecahospital.org
3800,77.0,62.0,26.0,10.0,40.0,135.0,10.0,13.0,20.0,49,1.0,101.0,www.vhamarillo.com
3801,66.0,67.0,26.0,20.0,34.0,144.0,36.0,18.0,20.0,69,12.0,91.0,www.khmorriscounty.com
3802,92.0,57.0,15.0,37.0,20.0,167.0,24.0,20.0,16.0,70,6.0,77.0,www.bigbendhealthcare.com
3803,48.0,39.0,10.0,8.0,17.0,54.0,8.0,9.0,10.0,37,1.0,56.0,www.healthsouthgadsden.com
3804,83.0,72.0,35.0,75.0,36.0,208.0,6.0,7.0,22.0,85,11.0,57.0,www.kernmedicalcenter.com
3805,70.0,76.0,8.0,23.0,31.0,155.0,120.0,7.0,2.0,127,33.0,73.0,www.piedmonthospital.org
3806,48.0,37.0,10.0,10.0,18.0,58.0,7.0,10.0,10.0,39,,54.0,www.healthsouthsunrise.com
3807,95.0,82.0,15.0,42.0,55.0,213.0,76.0,16.0,7.0,155,15.0,95.0,health.uconn.edu
3808,91.0,60.0,16.0,38.0,21.0,158.0,25.0,25.0,22.0,69,4.0,85.0,www.forrestcitymedicalcenter.com
3809,37.0,33.0,7.0,45.0,9.0,85.0,15.0,7.0,5.0,62,15.0,26.0,www.cch.org
3810,35.0,57.0,19.0,50.0,43.0,113.0,207.0,13.0,9.0,179,68.0,73.0,www.kennedyhealth.org
3811,33.0,36.0,13.0,19.0,21.0,81.0,20.0,5.0,15.0,69,7.0,38.0,www.palmerlutheran.org
3812,30.0,34.0,6.0,21.0,15.0,90.0,10.0,5.0,6.0,55,14.0,32.0,www.swedishcovenant.org
3813,23.0,21.0,5.0,10.0,13.0,70.0,1.0,5.0,3.0,24,,33.0,psbmed.com
3814,157.0,83.0,11.0,26.0,59.0,310.0,122.0,29.0,5.0,330,49.0,131.0,www.maryvilleacademy.org
3815,11.0,20.0,1.0,22.0,11.0,60.0,4.0,8.0,4.0,30,5.0,18.0,www.mountcarmelhealth.com
3816,133.0,120.0,19.0,53.0,55.0,233.0,50.0,19.0,19.0,195,14.0,158.0,www.ste.org
3817,6.0,16.0,2.0,12.0,9.0,30.0,12.0,1.0,1.0,36,1.0,14.0,www.stbarnabashospital.org
3818,68.0,72.0,39.0,50.0,48.0,247.0,37.0,25.0,17.0,182,27.0,111.0,www.svh-mt.org
3819,130.0,135.0,19.0,61.0,76.0,318.0,33.0,21.0,29.0,164,12.0,119.0,www.ljmh.org
3820,85.0,69.0,17.0,39.0,47.0,153.0,17.0,5.0,28.0,68,2.0,74.0,www.promise-misslou.com
3821,17.0,21.0,5.0,12.0,21.0,46.0,12.0,1.0,9.0,21,7.0,35.0,www.missouribaptistsullivan.org
3822,44.0,49.0,21.0,24.0,29.0,104.0,54.0,13.0,14.0,79,4.0,72.0,www.genesishealth.com
3823,19.0,21.0,11.0,27.0,29.0,56.0,9.0,2.0,7.0,52,5.0,40.0,www.nebh.org
3824,32.0,30.0,4.0,18.0,21.0,56.0,14.0,2.0,6.0,37,4.0,27.0,www.andalusiaregionalhospital.com
3825,26.0,30.0,3.0,10.0,26.0,51.0,2.0,4.0,14.0,36,4.0,44.0,www.mercyhealthsaintmarys.com
